work_year;Experience_level_coded;employment_type_code;job_title_code;employee_residence;remote_ratio;company_location;company_size_numeric;salary_in_usd
2022;3;3;34;228;0;228;25;130000
2022;3;3;26;228;100;228;25;65000
2022;3;3;26;228;100;228;25;55000
2022;3;3;34;228;0;228;25;178750
2022;3;3;34;228;0;228;25;160000
2022;2;3;48;72;100;72;25;63040
2022;2;3;48;72;100;72;25;52533
2022;2;3;73;228;0;228;25;165000
2022;2;3;73;228;0;228;25;135000
2022;3;3;5;228;100;228;25;170000
2022;3;3;5;228;100;228;25;125000
2022;3;3;34;228;0;228;25;105000
2022;3;3;34;228;0;228;25;70000
2022;3;3;48;228;0;228;25;130000
2022;3;3;48;228;0;228;25;95000
2022;3;3;48;228;0;228;25;203500
2022;3;3;48;228;0;228;25;152000
2022;3;3;34;228;100;228;25;197430
2022;3;3;34;228;100;228;25;134760
2022;2;3;48;228;100;228;25;120000
2022;3;3;34;228;0;228;25;197000
2022;3;3;34;228;0;228;25;99000
2022;3;3;34;228;100;228;25;220000
2022;3;3;34;228;100;228;25;162000
2022;2;3;34;131;0;131;25;110446
2022;2;3;34;131;0;131;25;79178
2022;2;3;43;74;0;74;25;70186
2022;2;3;43;74;0;74;25;51716
2022;3;3;32;228;100;228;25;149040
2022;3;3;32;228;100;228;25;113900
2020;2;3;18;228;0;228;25;95000
2021;3;3;26;228;100;228;5;115000
2022;3;3;26;228;100;14;100;171000
2022;1;3;28;11;100;11;5;13000
2022;3;3;34;228;0;228;25;100000
2022;3;3;34;228;0;228;25;78000
2022;3;3;34;228;0;228;25;120000
2022;3;3;34;228;0;228;25;95000
2022;3;3;50;228;0;228;25;110000
2022;3;3;50;228;0;228;25;70000
2022;1;2;27;20;100;228;5;50000
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;2;3;26;228;0;228;25;150000
2022;2;3;26;228;0;228;25;100000
2022;3;3;34;228;100;228;25;230000
2022;3;3;34;228;100;228;25;154600
2022;3;3;68;228;0;228;25;204500
2022;3;3;68;228;0;228;25;142200
2022;2;3;34;228;100;228;25;160000
2022;2;3;34;228;100;228;25;75000
2022;3;3;48;65;0;65;25;47280
2022;3;3;48;65;0;65;25;37824
2022;3;3;34;228;0;228;25;213000
2022;3;3;34;228;0;228;25;152000
2022;3;3;48;228;100;228;25;140000
2022;3;3;48;228;100;228;25;120000
2022;3;3;48;228;0;228;25;110000
2022;3;3;48;228;0;228;25;70000
2022;3;3;74;36;100;36;25;227200
2022;3;3;74;36;100;36;25;168000
2021;1;3;1;12;0;12;25;20000
2022;2;3;48;54;0;54;25;64090
2022;2;3;48;54;0;54;25;60938
2022;3;3;78;228;100;228;25;243000
2022;3;3;78;228;100;228;25;183000
2022;3;3;34;228;0;228;25;175000
2022;3;3;34;228;0;228;25;150000
2022;2;3;48;228;100;228;25;130000
2022;2;3;48;228;100;228;25;90000
2022;2;3;26;228;0;228;25;165000
2022;2;3;26;228;0;228;25;124000
2022;3;3;34;36;0;36;25;178000
2022;3;3;34;36;0;36;25;132000
2022;3;3;34;228;0;228;25;300000
2022;3;3;34;228;0;228;25;130000
2022;3;3;26;228;0;228;25;169000
2022;3;3;26;228;0;228;25;110600
2022;3;3;26;228;100;228;25;116000
2022;3;3;26;228;100;228;25;96000
2022;3;3;26;74;0;74;25;92350
2022;3;3;26;74;0;74;25;70186
2022;3;3;26;228;0;228;25;105000
2022;3;3;26;228;0;228;25;70000
2022;2;3;72;36;50;36;100;105236
2022;3;3;34;228;100;228;25;194000
2022;3;3;34;228;100;228;25;129400
2022;3;3;32;228;100;228;25;190000
2022;3;3;32;228;100;228;25;135000
2022;3;3;26;228;0;228;25;100000
2022;3;3;26;228;0;228;25;70000
2022;1;3;68;228;0;228;25;189750
2022;1;3;68;228;0;228;25;140250
2022;3;3;26;228;0;228;25;130000
2022;3;3;26;228;0;228;25;100000
2022;2;3;26;228;0;228;25;160000
2022;2;3;26;228;0;228;25;109000
2022;3;3;90;228;0;228;25;250000
2022;3;3;90;228;0;228;25;150000
2022;2;3;26;228;0;228;25;206000
2022;2;3;26;228;0;228;25;160000
2022;3;3;34;228;0;228;25;135000
2022;3;3;34;228;0;228;25;120000
2022;3;3;68;72;100;72;25;115573
2022;3;3;68;72;100;72;25;73546
2022;1;3;34;228;0;228;25;160000
2022;1;3;34;228;0;228;25;135000
2022;2;3;26;228;0;228;25;150000
2022;2;3;26;228;0;228;25;100000
2022;2;3;34;228;0;228;25;120000
2022;2;3;34;228;0;228;25;95000
2022;3;3;34;65;0;65;25;68293
2022;3;3;34;65;0;65;25;42026
2022;3;3;34;228;0;228;25;191200
2022;3;3;34;228;0;228;25;130000
2022;3;3;34;228;0;228;25;191200
2022;3;3;34;228;0;228;25;130000
2022;1;3;71;54;50;54;100;66192
2022;1;3;1;228;100;48;5;50000
2022;3;3;34;228;0;228;100;230000
2022;3;3;34;228;0;228;100;154600
2022;3;3;34;228;0;228;25;120000
2022;3;3;34;228;0;228;25;95000
2022;3;3;48;228;0;228;25;140000
2022;3;3;48;228;0;228;25;120000
2022;3;3;26;228;0;228;25;169000
2022;3;3;26;228;0;228;25;110600
2022;2;3;26;228;100;228;100;80000
2022;3;3;34;228;0;228;25;185900
2022;3;3;34;228;0;228;25;129300
2022;3;3;5;228;0;228;25;135000
2022;3;3;5;228;0;228;25;110000
2022;2;3;30;228;0;228;25;155000
2022;2;3;30;228;0;228;25;140000
2022;3;3;34;228;100;228;25;205000
2022;3;3;34;228;100;228;25;150000
2022;3;3;34;228;0;228;25;179500
2022;3;3;34;228;0;228;25;134000
2022;2;3;48;228;0;228;25;180000
2022;2;3;48;228;0;228;25;120000
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;3;3;48;228;100;228;25;175000
2022;3;3;48;228;100;228;25;145000
2022;3;3;32;228;100;228;25;235000
2022;3;3;32;228;100;228;25;175000
2022;1;3;43;65;50;65;100;27317
2022;2;3;34;228;100;228;25;160000
2022;2;3;34;228;100;228;25;90000
2022;3;3;34;65;0;65;25;68293
2022;3;3;34;65;0;65;25;36773
2022;3;3;34;228;0;228;25;145000
2022;3;3;34;228;0;228;25;115000
2022;2;3;50;228;0;228;25;165000
2022;2;3;50;228;0;228;25;135000
2022;3;3;34;228;0;228;25;168400
2022;3;3;34;228;0;228;25;105200
2022;2;3;52;74;100;74;25;86193
2022;2;3;52;74;100;74;25;49253
2022;3;3;34;228;0;228;25;200000
2022;3;3;34;228;0;228;25;160000
2022;3;3;48;65;0;65;25;47280
2022;3;3;48;65;0;65;25;37824
2022;3;3;48;228;0;228;25;198800
2022;3;3;48;228;0;228;25;122600
2022;1;2;68;106;100;106;25;100000
2022;2;3;13;72;50;72;25;105066
2022;3;3;26;228;0;228;25;130000
2022;3;3;26;228;0;228;25;100000
2022;2;3;5;74;0;74;25;104663
2022;2;3;5;74;0;74;25;73880
2022;3;3;34;228;100;228;25;125000
2022;3;3;34;228;100;228;25;110000
2022;2;3;26;228;0;228;25;165000
2022;2;3;26;228;0;228;25;124000
2022;3;3;48;228;100;228;25;148000
2022;3;3;48;228;100;228;25;107000
2022;2;3;26;228;0;228;25;150000
2022;2;3;26;228;0;228;25;100000
2022;1;3;34;228;0;228;25;160000
2022;1;3;34;228;0;228;25;135000
2022;2;3;34;228;0;228;25;120000
2022;2;3;34;228;0;228;25;95000
2022;3;3;34;228;0;228;25;153600
2022;3;3;34;228;0;228;25;106800
2022;2;3;26;36;0;36;25;100000
2022;2;3;26;36;0;36;25;65000
2022;2;3;34;228;0;228;25;120000
2022;2;3;34;228;0;228;25;95000
2022;3;3;34;181;0;181;25;63040
2022;3;3;34;181;0;181;25;36773
2022;1;3;34;228;100;228;25;310000
2022;1;3;34;228;100;228;25;239000
2022;3;3;46;228;0;228;25;299500
2022;3;3;46;228;0;228;25;245100
2022;3;3;48;228;100;228;25;168000
2022;3;3;48;228;100;228;25;130000
2022;3;3;48;228;100;228;25;136000
2022;3;3;48;228;100;228;25;104000
2022;2;3;34;228;100;228;25;161000
2022;2;3;34;228;100;228;25;118000
2022;3;3;9;228;100;228;25;205000
2022;3;3;9;228;100;228;25;184000
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;3;3;46;228;0;228;25;247500
2022;3;3;46;228;0;228;25;172200
2022;3;3;37;108;0;108;100;68293
2022;3;3;26;228;0;228;25;177000
2022;3;3;26;228;0;228;25;131000
2022;3;3;9;228;100;228;25;205000
2022;3;3;9;228;100;228;25;184000
2022;3;3;34;228;0;228;25;146000
2022;3;3;34;228;0;228;25;102000
2022;3;3;26;228;0;228;25;169000
2022;3;3;26;228;0;228;25;110600
2022;3;3;9;228;100;228;25;230000
2022;3;3;9;228;100;228;25;196000
2022;3;3;34;228;0;228;25;135000
2022;3;3;34;228;0;228;25;100000
2022;2;3;34;228;0;228;25;80000
2022;2;3;34;228;0;228;25;65000
2022;3;3;34;228;0;228;25;135000
2022;3;3;34;228;0;228;25;100000
2022;3;3;34;74;100;74;25;61566
2022;3;3;34;74;100;74;25;43096
2022;2;3;34;228;100;228;25;175000
2022;2;3;34;228;100;228;25;135000
2022;1;3;48;228;0;228;25;80000
2022;3;3;34;228;100;228;25;231250
2022;3;3;34;228;100;228;25;138750
2022;3;3;5;228;100;228;25;193750
2022;3;3;5;228;100;228;25;116250
2022;3;3;34;228;100;228;25;231250
2022;3;3;34;228;100;228;25;138750
2022;3;3;5;228;100;228;25;231250
2022;3;3;5;228;100;228;25;138750
2022;3;3;5;228;100;228;25;231250
2022;3;3;5;228;100;228;25;138750
2022;3;3;34;228;100;228;25;193750
2022;3;3;34;228;100;228;25;116250
2022;3;3;48;228;100;228;25;208000
2022;3;3;48;228;100;228;25;127000
2022;3;3;91;228;100;228;25;300000
2022;3;3;91;228;100;228;25;196000
2022;3;3;68;228;0;228;25;204500
2022;3;3;68;228;0;228;25;142200
2021;2;2;10;12;50;30;25;45555
2022;3;3;34;228;0;228;25;185900
2022;3;3;34;228;0;228;25;129300
2022;3;3;48;65;0;65;25;47280
2022;3;3;48;65;0;65;25;37824
2022;3;3;68;228;0;228;25;204500
2022;3;3;68;228;0;228;25;142200
2022;3;3;48;228;100;228;25;205000
2022;3;3;48;228;100;228;25;185000
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;3;3;68;228;0;228;25;247500
2022;3;3;68;228;0;228;25;172200
2022;1;3;34;228;0;228;25;160000
2022;1;3;34;228;0;228;25;135000
2022;2;3;26;228;0;228;25;150000
2022;2;3;26;228;0;228;25;100000
2022;3;3;26;228;0;228;25;110000
2022;3;3;26;228;0;228;25;95000
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;3;3;9;228;100;228;25;205000
2022;3;3;9;228;100;228;25;184000
2022;1;3;48;98;100;98;25;17684
2022;3;3;47;228;50;228;100;375000
2022;3;3;34;228;0;228;25;191200
2022;3;3;34;228;0;228;25;130000
2022;3;3;48;228;0;228;25;225000
2022;3;3;48;228;0;228;25;156400
2022;3;3;26;228;0;228;25;169000
2022;3;3;26;228;0;228;25;110600
2022;3;3;68;228;0;228;25;204500
2022;3;3;68;228;0;228;25;142200
2022;2;3;68;74;0;74;25;104663
2022;2;3;68;74;0;74;25;80036
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;3;3;48;228;0;228;25;140700
2022;3;3;48;228;0;228;25;93800
2022;3;3;48;228;100;228;25;350000
2022;3;3;48;228;100;228;25;135000
2022;3;3;26;228;100;228;25;115934
2022;3;3;26;228;100;228;25;81666
2022;1;4;12;154;100;228;100;12000
2022;2;3;68;41;100;41;100;104697
2022;1;3;67;108;100;54;5;33000
2022;1;3;73;108;100;54;5;34672
2022;3;3;68;228;0;228;25;201000
2022;3;3;68;228;0;228;25;119000
2022;3;3;34;228;100;228;25;175000
2022;3;3;34;228;100;228;25;150000
2022;3;3;26;228;0;228;25;154560
2022;3;3;26;228;0;228;25;123648
2022;3;3;26;228;0;228;25;130000
2022;3;3;26;228;0;228;25;100000
2022;2;3;34;228;0;228;25;170000
2022;2;3;34;228;0;228;25;145000
2022;3;3;34;228;100;228;25;135000
2022;3;3;34;228;100;228;25;100000
2022;3;3;48;228;0;228;25;247500
2022;3;3;48;228;0;228;25;172200
2022;3;3;48;228;100;228;25;177500
2022;3;3;48;228;100;228;25;134000
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;3;3;32;228;100;228;25;192564
2022;3;3;32;228;100;228;25;144854
2022;3;3;26;228;0;228;25;130000
2022;3;3;26;228;0;228;25;105000
2022;3;3;34;228;100;228;25;179305
2022;3;3;34;228;100;228;25;142127
2022;3;3;34;228;100;228;25;315000
2022;3;3;34;228;100;228;25;225000
2022;3;3;48;228;100;228;25;243900
2022;3;3;48;228;100;228;25;156600
2022;2;3;26;228;0;228;25;206000
2022;2;3;26;228;0;228;25;160000
2022;2;3;26;228;0;228;25;109000
2022;2;3;26;228;0;228;25;79000
2022;2;3;26;228;0;228;25;160000
2022;2;3;26;228;0;228;25;109000
2022;2;3;49;13;50;13;100;89306
2022;3;3;34;228;100;228;25;182500
2022;3;3;34;228;100;228;25;128500
2022;2;3;34;228;100;228;25;160000
2022;2;3;34;228;100;228;25;90000
2022;1;3;38;228;100;228;25;77300
2022;1;3;38;228;100;228;25;45600
2022;3;3;26;228;100;228;25;127000
2022;3;3;26;228;100;228;25;110000
2022;3;3;32;228;100;228;25;210000
2022;3;3;32;228;100;228;25;136000
2022;3;3;21;199;100;199;5;12608
2022;3;3;34;228;100;228;25;170000
2022;3;3;34;228;100;228;25;140000
2022;3;3;34;228;0;228;25;247500
2022;3;3;34;228;0;228;25;172200
2022;3;3;34;228;0;228;25;225000
2022;3;3;34;228;0;228;25;184100
2022;2;3;68;228;0;228;25;130000
2022;2;3;68;228;0;228;25;90000
2022;2;3;48;228;100;228;25;120000
2022;2;3;48;228;100;228;25;100000
2022;2;3;48;228;100;228;25;85000
2022;2;3;48;228;100;228;25;78000
2022;3;3;34;228;100;228;25;161000
2022;3;3;34;228;100;228;25;110000
2022;3;3;48;228;100;228;25;136000
2022;3;3;48;228;100;228;25;104000
2022;3;3;48;65;0;65;25;47280
2022;3;3;48;65;0;65;25;37824
2022;1;3;59;228;0;228;25;205000
2022;1;3;59;228;0;228;25;160000
2022;3;3;26;228;0;228;25;169000
2022;3;3;26;228;0;228;25;110600
2022;1;3;34;74;100;74;25;61566
2022;1;3;34;74;100;74;25;49253
2022;3;3;34;228;0;228;25;160000
2022;3;3;34;228;0;228;25;130000
2022;3;3;48;228;0;228;25;245000
2022;3;3;48;228;0;228;25;180000
2022;3;3;34;228;0;228;25;135000
2022;3;3;34;228;0;228;25;100000
2022;3;3;34;228;0;228;25;220000
2022;3;3;34;228;0;228;25;150000
2022;3;3;48;228;0;228;100;198440
2022;3;3;48;228;0;228;100;144000
2022;3;3;34;228;0;228;25;240000
2022;3;3;34;228;0;228;25;170000
2022;3;3;48;228;0;228;25;198440
2022;3;3;48;228;0;228;25;144000
2022;2;3;26;228;100;228;25;150000
2022;2;3;26;228;100;228;25;100000
2022;3;3;26;228;0;228;25;120000
2022;3;3;26;228;0;228;25;95000
2022;2;3;48;74;50;74;25;57872
2022;1;3;26;228;100;228;100;64000
2022;1;3;48;72;50;72;100;39925
2022;3;3;68;36;100;36;25;187200
2022;3;3;68;36;100;36;25;116100
2022;3;3;26;228;0;228;25;150000
2022;3;3;26;228;0;228;25;127000
2022;3;3;34;228;100;228;25;275000
2022;3;3;34;228;100;228;25;166000
2022;3;3;48;228;0;228;25;159699
2022;3;3;48;228;0;228;25;138938
2022;1;3;12;228;50;228;100;76000
2022;3;3;26;228;0;228;25;166700
2022;3;3;26;228;0;228;25;119000
2022;3;3;26;228;0;228;25;130000
2022;3;3;26;228;0;228;25;100000
2022;3;3;5;74;0;74;25;103432
2022;3;3;5;74;0;74;25;92350
2022;3;3;26;228;0;228;25;80000
2022;3;3;26;228;0;228;25;52500
2022;3;3;34;228;100;228;25;236000
2022;3;3;34;228;100;228;25;182000
2022;3;3;48;228;100;228;25;180000
2022;3;3;48;228;100;228;25;140000
2022;3;3;48;228;0;228;25;225000
2022;3;3;48;228;0;228;25;156400
2022;3;3;26;228;100;228;25;135000
2022;3;3;26;228;100;228;25;100000
2022;3;3;68;228;0;228;25;204500
2022;3;3;68;228;0;228;25;142200
2022;2;3;90;228;100;228;25;240000
2022;1;4;26;46;50;228;5;125404
2022;3;3;34;228;0;228;25;300000
2022;3;3;34;228;0;228;25;130000
2022;3;3;34;228;100;228;25;195000
2022;3;3;34;228;100;228;25;175000
2022;3;3;34;228;0;228;25;155000
2022;3;3;34;228;0;228;25;110000
2022;3;3;40;228;0;228;25;123000
2022;3;3;40;228;0;228;25;92250
2022;3;3;34;228;0;228;25;170000
2022;3;3;34;228;0;228;25;150000
2022;2;3;78;228;100;228;25;180000
2022;2;3;78;228;100;228;25;100000
2022;3;3;34;228;100;228;25;97000
2022;3;3;34;228;100;228;25;90000
2022;3;3;34;228;0;228;25;200000
2022;3;3;34;228;0;228;25;160000
2022;3;3;68;228;100;228;25;210000
2022;3;3;68;228;100;228;25;180000
2022;3;3;34;228;0;228;25;260000
2022;3;3;34;228;0;228;25;180000
2022;1;3;5;228;100;228;25;210000
2022;1;3;5;228;100;228;25;157000
2022;1;3;48;228;100;228;25;180000
2022;1;3;48;228;100;228;25;100000
2022;2;3;26;228;0;228;25;80000
2022;2;3;26;228;0;228;25;52500
2022;3;3;32;228;0;228;25;128000
2022;3;3;32;228;0;228;25;81500
2022;3;3;41;228;0;228;25;105000
2022;3;3;41;228;0;228;25;70000
2022;3;3;48;228;0;228;25;175000
2022;3;3;48;228;0;228;25;122500
2022;3;3;34;228;0;228;25;171000
2022;3;3;34;228;0;228;25;117000
2022;3;3;48;228;0;228;100;202800
2022;3;3;48;228;0;228;100;104300
2022;3;3;26;65;0;65;25;50432
2022;3;3;26;65;0;65;25;36773
2022;3;3;34;228;0;228;25;197000
2022;3;3;34;228;0;228;25;99000
2022;3;3;34;228;0;228;25;160000
2022;3;3;34;228;0;228;25;110000
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;2;3;48;154;100;154;100;30000
2022;2;3;5;29;100;29;25;78000
2022;2;3;5;29;100;29;25;48000
2022;3;3;34;228;0;228;25;170000
2022;3;3;34;228;0;228;25;130000
2022;3;3;26;228;0;228;25;150000
2022;3;3;26;228;0;228;25;95000
2022;2;3;34;29;100;29;25;78000
2022;2;3;34;29;100;29;25;42000
2022;3;3;32;228;0;228;25;345600
2022;3;3;32;228;0;228;25;230400
2022;3;3;34;228;0;228;25;145000
2022;3;3;34;228;0;228;25;115000
2022;2;3;12;29;100;29;25;78000
2022;2;3;12;29;100;29;25;48000
2022;3;3;26;228;100;228;25;175950
2022;3;3;26;228;100;228;25;130050
2022;3;3;34;228;0;228;100;205600
2022;3;3;34;228;0;228;100;105700
2022;3;3;26;228;100;228;25;236600
2022;3;3;26;228;100;228;25;89200
2022;2;3;48;29;100;29;25;84000
2022;2;3;48;29;100;29;25;54000
2022;1;3;48;228;100;228;100;80000
2022;3;3;76;74;100;74;5;200000
2022;1;3;48;36;100;36;100;73742
2022;3;3;45;228;50;228;5;165000
2022;1;3;48;74;50;74;100;33246
2022;3;3;34;228;0;228;25;185900
2022;3;3;34;228;0;228;25;129300
2022;3;3;26;228;0;228;25;169000
2022;3;3;26;228;0;228;25;110600
2021;1;3;81;103;50;103;100;5409
2021;2;3;34;14;50;14;100;75050
2022;3;3;34;228;0;228;25;225000
2022;3;3;34;228;0;228;25;184100
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;3;3;48;228;0;228;25;225000
2022;3;3;48;228;0;228;25;156400
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;1;3;68;228;0;228;5;108000
2022;3;3;89;103;100;195;100;8000
2022;3;3;48;228;100;228;25;155000
2022;3;3;48;228;100;228;25;38000
2022;2;3;26;228;0;228;25;85000
2022;2;3;26;228;0;228;25;65000
2022;3;3;48;228;100;228;25;155000
2022;3;3;48;228;100;228;25;38000
2022;2;3;34;74;0;74;25;110820
2022;2;3;34;74;0;74;25;92350
2022;3;3;48;228;100;228;25;153600
2022;3;3;48;228;100;228;25;106800
2022;3;3;48;228;100;228;25;185000
2022;3;3;48;228;100;228;25;50000
2022;3;3;34;228;0;228;25;185900
2022;3;3;34;228;0;228;25;129300
2022;3;3;48;228;100;228;25;155000
2022;3;3;48;228;100;228;25;38000
2022;3;3;48;228;100;228;25;168000
2022;3;3;48;228;100;228;25;130000
2022;3;3;48;228;0;228;25;123400
2022;3;3;48;228;0;228;25;88100
2022;3;3;48;228;100;228;5;120000
2022;3;3;48;228;100;228;5;55000
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;3;3;34;228;0;228;25;191200
2022;3;3;34;228;0;228;25;130000
2022;3;3;26;228;0;228;25;169000
2022;3;3;26;228;0;228;25;110600
2022;3;3;5;228;0;228;25;150000
2022;3;3;5;228;0;228;25;120000
2022;3;3;43;228;0;228;25;139000
2022;3;3;43;228;0;228;25;122000
2022;3;3;48;228;0;228;25;185900
2022;3;3;48;228;0;228;25;129300
2022;3;3;26;228;0;228;25;139600
2022;3;3;26;228;0;228;25;85700
2022;3;3;34;228;100;228;25;185000
2022;3;3;34;228;100;228;25;50000
2022;3;3;34;228;0;228;25;185900
2022;3;3;34;228;0;228;25;129300
2022;3;3;48;228;0;228;25;225000
2022;3;3;48;228;0;228;25;156400
2022;3;3;48;228;100;228;25;200000
2022;3;3;48;228;100;228;25;175000
2022;3;3;34;228;0;228;25;185900
2022;3;3;34;228;0;228;25;129300
2022;2;3;78;228;100;228;100;148500
2022;2;3;78;228;100;228;100;98200
2022;3;3;26;228;100;228;25;115000
2022;3;3;26;228;100;228;25;95000
2022;3;3;32;228;100;228;25;225000
2022;3;3;32;228;100;228;25;66000
2022;3;3;48;228;100;228;25;185000
2022;3;3;48;228;100;228;25;50000
2022;3;3;48;65;0;65;25;47280
2022;3;3;48;65;0;65;25;37824
2022;2;3;38;228;0;228;25;134000
2022;2;3;38;228;0;228;25;98000
2022;2;3;26;228;0;228;25;105000
2022;2;3;26;228;0;228;25;62000
2022;1;3;13;228;100;228;100;57000
2022;3;3;17;36;50;36;25;161311
2022;2;3;48;228;100;228;25;144200
2022;2;3;48;228;100;228;25;115360
2022;2;3;48;14;0;14;100;83171
2022;3;3;83;103;100;103;100;38154
2022;3;3;34;181;0;181;25;73546
2022;3;3;34;181;0;181;25;42026
2022;3;3;34;228;100;228;25;170000
2022;3;3;34;228;100;228;25;150000
2022;3;3;32;228;100;228;25;180000
2022;3;3;32;228;100;228;25;160000
2022;2;3;48;228;50;228;100;108000
2022;3;3;70;228;100;228;25;200000
2022;3;3;70;228;100;228;25;150000
2022;1;3;38;36;50;36;100;125976
2022;3;3;34;228;100;228;25;188700
2022;3;3;34;228;100;228;25;160395
2022;3;3;26;228;100;228;25;115934
2022;3;3;26;228;100;228;25;81666
2022;3;3;34;228;0;228;25;300000
2022;3;3;34;228;0;228;25;225000
2022;3;3;48;228;100;228;25;198440
2022;3;3;48;228;100;228;25;144000
2022;3;3;9;228;100;228;25;191475
2022;3;3;9;228;100;228;25;141525
2022;3;3;26;65;0;65;25;50432
2022;3;3;26;65;0;65;25;36773
2022;2;3;48;54;100;54;5;75648
2022;3;3;65;228;100;228;100;156868
2022;3;3;12;161;100;161;5;200000
2022;3;3;48;228;0;228;100;198440
2022;3;3;48;228;0;228;100;144000
2022;3;3;66;181;100;181;100;69344
2022;2;3;80;53;100;53;25;5132
2022;3;1;26;228;100;228;25;90000
2022;2;3;91;54;0;54;5;126080
2022;2;3;91;54;0;54;5;84053
2022;3;3;34;228;100;228;25;200000
2022;3;3;34;228;100;228;25;180000
2022;2;3;5;228;100;228;25;108000
2022;2;3;5;228;100;228;25;85000
2022;3;3;68;228;100;228;25;210000
2022;3;3;68;228;100;228;25;180000
2022;3;3;34;228;100;228;25;165000
2022;3;3;34;228;100;228;25;132000
2022;3;3;5;228;100;228;25;130000
2022;3;3;5;228;100;228;25;110000
2022;2;3;13;14;50;14;100;45050
2021;1;3;26;14;50;14;100;42028
2022;2;3;28;228;100;228;100;135000
2022;3;3;34;228;100;228;100;178800
2022;3;3;34;228;100;228;100;132100
2022;1;3;26;48;50;228;25;20000
2022;3;3;68;36;0;36;25;140000
2022;3;3;68;36;0;36;25;110000
2022;3;3;34;228;100;228;25;160000
2022;3;3;34;228;100;228;25;85000
2022;3;3;55;228;100;228;25;250000
2022;3;3;55;228;100;228;25;63000
2022;1;3;34;228;100;228;25;187200
2022;1;3;34;228;100;228;25;116100
2022;2;3;48;220;0;220;25;10000
2022;3;3;34;228;100;228;25;200000
2022;3;3;34;228;100;228;25;145000
2022;3;3;34;228;0;228;100;229998
2022;3;3;34;228;0;228;100;154545
2022;3;3;48;228;0;228;100;215000
2022;3;3;48;228;0;228;100;159000
2022;3;3;34;228;0;228;100;229998
2022;3;3;34;228;0;228;100;154545
2022;1;3;4;228;100;228;25;50000
2022;3;3;49;228;100;228;100;183000
2022;3;3;26;228;100;228;25;99750
2022;3;3;26;228;100;228;25;68400
2022;3;3;48;228;100;228;100;236900
2022;3;3;48;228;100;228;100;159200
2022;3;3;46;228;100;228;25;243225
2022;3;3;46;228;100;228;25;179775
2022;3;3;34;228;100;228;25;175000
2022;3;3;34;228;100;228;25;150000
2022;3;3;68;228;100;228;25;210000
2022;3;3;68;228;100;228;25;180000
2022;3;3;48;228;100;228;25;148000
2022;3;3;48;228;100;228;25;128000
2022;3;3;32;228;100;228;25;190000
2022;3;3;32;228;100;228;25;135000
2022;3;3;5;228;100;228;25;130000
2022;3;3;5;228;100;228;25;110000
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;34;228;100;228;25;160000
2022;3;3;34;228;100;228;25;85000
2022;3;3;48;228;0;228;25;218000
2022;3;3;48;228;0;228;25;145300
2022;3;3;78;228;100;228;100;195400
2022;3;3;78;228;100;228;100;131300
2022;1;3;50;44;100;228;100;105000
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;100;228;25;207000
2022;3;3;48;228;100;228;25;153000
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;26;228;0;228;25;110000
2022;3;3;26;228;0;228;25;99000
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;68;179;100;179;25;200000
2022;3;3;68;179;100;179;25;135000
2022;3;3;48;228;100;228;25;207000
2022;3;3;48;228;100;228;25;153000
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;34;228;0;228;25;195700
2022;3;3;34;228;0;228;25;130500
2022;3;3;78;228;100;228;25;130000
2022;3;3;78;228;100;228;25;84000
2022;2;3;41;228;100;228;25;100000
2022;2;3;41;228;100;228;25;60000
2022;2;3;34;74;100;74;25;80036
2022;2;3;34;74;100;74;25;67723
2022;3;3;34;228;0;228;25;141300
2022;3;3;34;228;0;228;25;102100
2022;3;3;26;65;0;65;25;50432
2022;3;3;26;65;0;65;25;36773
2022;2;3;18;228;100;228;100;150000
