work_year;experience_level;employment_type;job_title;salary_currency;employee_residence;remote_ratio;company_location;company_size;salary;salary_in_usd
2022;EX;FT;Data Engineer;USD;US;100;US;M;297500;297500
2022;EX;FT;Data Engineer;USD;US;100;US;M;260000;260000
2021;EN;FT;Machine Learning Developer;USD;TH;100;TH;L;15000;15000
2022;SE;FT;Data Engineer;USD;ES;100;US;M;193000;193000
2022;EN;FT;Data Scientist;USD;US;0;US;M;93000;93000
2022;EN;FT;Data Scientist;USD;US;0;US;M;73000;73000
2022;MI;FT;Data Operations Engineer;USD;US;100;US;M;100000;100000
2022;MI;FT;Data Operations Engineer;USD;US;100;US;M;60000;60000
2022;EN;FT;Data Analyst;BRL;BR;100;BR;L;40300;7799
2022;SE;FT;Data Scientist;USD;US;100;US;M;136994;136994
2022;SE;FT;Data Scientist;USD;US;100;US;M;101570;101570
2022;SE;FT;ETL Developer;USD;US;100;US;M;250000;250000
2022;SE;FT;ETL Developer;USD;US;100;US;M;63000;63000
2022;MI;FT;Data Manager;USD;US;0;US;M;134000;134000
2022;MI;FT;Data Manager;USD;US;0;US;M;98000;98000
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;SE;FT;Director of Data Science;EUR;FR;50;FR;L;55000;57786
2022;MI;FT;Data Analyst;USD;US;100;US;M;136000;136000
2022;MI;FT;Data Analyst;USD;US;100;US;M;112000;112000
2022;SE;FT;Data Scientist;USD;US;100;US;M;172000;172000
2022;SE;FT;Data Scientist;USD;US;100;US;M;140000;140000
2022;SE;FT;Data Engineer;USD;US;0;US;M;215000;215000
2022;SE;FT;Data Engineer;USD;US;0;US;M;164000;164000
2022;SE;FT;Data Engineer;USD;US;0;US;M;300000;300000
2022;SE;FT;Data Engineer;USD;US;0;US;M;130000;130000
2022;SE;FT;Data Engineer;USD;US;100;US;M;250000;250000
2022;SE;FT;Data Engineer;USD;US;100;US;M;63000;63000
2022;SE;FT;Data Engineer;USD;US;100;US;M;180000;180000
2022;SE;FT;Data Engineer;USD;US;100;US;M;150000;150000
2021;EN;FT;Data Engineer;GBP;GB;50;GB;L;33000;45390
2022;SE;FT;Data Engineer;USD;US;100;US;M;250000;250000
2022;SE;FT;Data Engineer;USD;US;100;US;M;63000;63000
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;MI;FT;Data Analyst;USD;US;100;US;L;97500;97500
2022;SE;FT;Applied Scientist;USD;US;100;US;M;212800;212800
2022;SE;FT;Applied Scientist;USD;US;100;US;M;142800;142800
2022;MI;FT;Data Scientist;EUR;NL;50;NL;L;70000;73546
2022;EN;FT;Data Scientist;USD;US;50;DE;M;50000;50000
2022;EN;FT;Data Analyst;INR;FR;100;IN;L;500000;6359
2022;SE;FT;Data Scientist;USD;US;0;US;M;151800;151800
2022;SE;FT;Data Scientist;USD;US;0;US;M;130240;130240
2022;SE;FT;Analytics Engineer;USD;US;100;US;M;165000;165000
2022;SE;FT;Analytics Engineer;USD;US;100;US;M;140250;140250
2022;SE;FT;Data Engineer;USD;US;0;US;M;135000;135000
2022;SE;FT;Data Engineer;USD;US;0;US;M;115000;115000
2022;SE;FT;Data Scientist;USD;US;100;US;M;179400;179400
2022;SE;FT;Data Scientist;USD;US;100;US;M;154000;154000
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;MI;FT;Financial Data Analyst;USD;US;0;US;M;75000;75000
2022;MI;FT;Data Engineer;EUR;GR;100;GR;M;80000;84053
2022;MI;FT;Data Engineer;EUR;GR;100;GR;M;70000;73546
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;80000;98506
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;70000;86193
2022;MI;FT;Data Engineer;EUR;ES;100;ES;M;80000;84053
2022;MI;FT;Data Engineer;EUR;ES;100;ES;M;70000;73546
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;SE;FT;Analytics Engineer;GBP;GB;100;GB;M;83376;102663
2022;SE;FT;Analytics Engineer;GBP;GB;100;GB;M;65004;80041
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;SE;FT;Data Engineer;GBP;GB;100;GB;M;84958;104611
2022;SE;FT;Data Engineer;GBP;GB;100;GB;M;66822;82280
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;SE;FT;Data Scientist;USD;US;0;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;0;US;M;141525;141525
2022;SE;FT;Data Analyst;USD;US;0;US;L;115000;115000
2022;EN;FT;Data Scientist;EUR;ES;50;ES;M;30000;31520
2022;SE;FT;Data Operations Analyst;USD;US;100;US;M;81000;81000
2022;SE;FT;Data Operations Analyst;USD;US;100;US;M;66000;66000
2022;EN;FT;Data Analyst;USD;US;100;US;L;46000;46000
2022;EN;FT;Data Engineer;USD;US;100;US;L;80000;80000
2022;EX;FT;Machine Learning Scientist;USD;US;100;US;S;200000;200000
2022;EX;FT;Machine Learning Scientist;USD;US;100;US;S;180000;180000
2022;EX;FT;AI Scientist;USD;US;100;US;S;200000;200000
2022;SE;FT;Data Scientist;USD;US;0;US;M;204100;204100
2022;SE;FT;Data Scientist;USD;US;0;US;M;136100;136100
2022;SE;FT;Analytics Engineer;USD;US;0;US;M;250000;250000
2022;SE;FT;Analytics Engineer;USD;US;0;US;M;63000;63000
2022;MI;FT;Data Scientist;GBP;GB;0;GB;M;96000;118208
2022;MI;FT;Data Scientist;GBP;GB;0;GB;M;90000;110820
2021;EN;PT;Computer Vision Software Engineer;DKK;DK;50;DK;L;120000;19073
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;SE;FT;Data Scientist;USD;US;100;US;M;191475;191475
2022;SE;FT;Data Scientist;USD;US;100;US;M;141525;141525
2022;SE;FT;Data Specialist;USD;US;100;US;M;95000;95000
2022;SE;FT;Data Specialist;USD;US;100;US;M;70000;70000
2022;MI;FT;Applied Machine Learning Scientist;USD;BO;100;US;M;75000;75000
2022;MI;CT;Analytics Engineer;USD;BO;50;BO;M;7500;7500
2022;MI;FT;Data Analyst;USD;US;0;US;L;113000;113000
2022;SE;FT;Data Scientist;USD;US;100;US;M;170000;170000
2022;SE;FT;Data Scientist;USD;US;100;US;M;130000;130000
2022;MI;FT;Data Analytics Consultant;USD;US;100;US;L;113000;113000
2022;MI;FT;Product Data Analyst;USD;US;100;US;M;140000;140000
2021;SE;FT;Data Analyst;USD;PH;100;PH;S;50000;50000
2022;MI;FT;BI Data Analyst;AUD;AU;100;AU;M;77000;53368
2022;SE;FT;Data Scientist;USD;US;0;US;M;175000;175000
2022;SE;FT;Data Scientist;USD;US;0;US;M;140000;140000
2022;SE;FT;Lead Data Scientist;EUR;PT;50;PT;S;28500;29944
2022;SE;FT;Analytics Engineer;USD;US;0;US;M;250000;250000
2022;SE;FT;Analytics Engineer;USD;US;0;US;M;63000;63000
2022;SE;FT;Data Scientist;USD;US;0;US;L;160000;160000
2022;SE;FT;Data Scientist;USD;US;0;US;L;119300;119300
2022;MI;FT;Research Scientist;USD;US;50;US;L;145000;145000
2022;SE;FT;Data Engineer;USD;US;0;US;M;105000;105000
2022;SE;FT;Data Engineer;USD;US;0;US;M;90000;90000
2022;SE;FT;ETL Developer;USD;US;100;US;M;146200;146200
2022;SE;FT;ETL Developer;USD;US;100;US;M;124270;124270
2022;MI;FT;Data Scientist;USD;US;0;US;M;225000;225000
2022;MI;FT;Data Scientist;USD;US;0;US;M;160000;160000
2022;MI;FT;Data Scientist;EUR;NL;100;NL;S;52000;54634
2022;SE;FT;Data Engineer;USD;CA;100;CA;M;185800;185800
2022;SE;FT;Data Engineer;USD;CA;100;CA;M;137400;137400
2022;SE;FT;Analytics Engineer;USD;US;0;US;M;245000;245000
2022;SE;FT;Analytics Engineer;USD;US;0;US;M;180000;180000
2022;SE;FT;Analytics Engineer;USD;US;0;US;M;203500;203500
2022;SE;FT;Analytics Engineer;USD;US;0;US;M;152000;152000
2022;SE;FT;Data Engineer;USD;US;0;US;M;250000;250000
2022;SE;FT;Data Engineer;USD;US;0;US;M;63000;63000
2022;SE;FT;Machine Learning Infrastructure Engineer;USD;US;100;US;M;186000;186000
2022;SE;FT;Machine Learning Infrastructure Engineer;USD;US;100;US;M;148800;148800
2022;SE;FT;Lead Machine Learning Engineer;INR;IN;50;IN;L;7500000;95386
2022;MI;FT;Machine Learning Engineer;GBP;GB;50;GB;L;104000;128058
2022;EN;FT;Data Scientist;USD;US;0;US;L;82000;82000
2022;EN;PT;Data Scientist;USD;DO;100;FR;M;110000;110000
2022;MI;FT;Applied Machine Learning Scientist;USD;US;50;US;M;173000;173000
2022;SE;FT;Data Scientist;USD;US;0;US;M;203500;203500
2022;SE;FT;Data Scientist;USD;US;0;US;M;152000;152000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;186000;186000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;148800;148800
2022;EN;FT;BI Data Analyst;BRL;BR;100;BR;L;32400;6270
2022;MI;FT;Data Science Manager;USD;US;100;US;M;158000;158000
2022;MI;FT;Data Science Manager;USD;US;100;US;M;134000;134000
2022;SE;FT;Data Scientist;USD;US;100;US;M;170000;170000
2022;SE;FT;Data Scientist;USD;US;100;US;M;120000;120000
2022;EX;FT;Analytics Engineer;USD;US;100;US;M;200000;200000
2022;EX;FT;Analytics Engineer;USD;US;100;US;M;150000;150000
2022;SE;FT;Data Analyst;USD;US;0;US;M;216200;216200
2022;SE;FT;Data Analyst;USD;US;0;US;M;144100;144100
2022;MI;FT;Data Scientist;EUR;NL;0;NL;M;110000;115573
2022;MI;FT;Data Scientist;EUR;NL;0;NL;M;85000;89306
2022;SE;FT;ETL Developer;USD;US;0;US;M;250000;250000
2022;SE;FT;ETL Developer;USD;US;0;US;M;63000;63000
2022;SE;FT;Data Engineer;USD;US;100;US;M;135000;135000
2022;SE;FT;Data Engineer;USD;US;100;US;M;85000;85000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;135000;135000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;85000;85000
2022;SE;FT;Data Science Manager;USD;US;100;US;M;206000;206000
2022;SE;FT;Data Science Manager;USD;US;100;US;M;175100;175100
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;189650;189650
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;164996;164996
2022;SE;FT;Data Architect;USD;US;100;US;M;149040;149040
2022;SE;FT;Data Architect;USD;US;100;US;M;113900;113900
2022;SE;FT;Data Engineer;USD;US;100;US;M;154000;154000
2022;SE;FT;Data Engineer;USD;US;100;US;M;126000;126000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;L;200000;200000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;L;150000;150000
2022;SE;FT;Data Engineer;USD;US;0;US;M;195700;195700
2022;SE;FT;Data Engineer;USD;US;0;US;M;130500;130500
2022;SE;FT;Analytics Engineer;USD;US;100;US;M;170000;170000
2022;SE;FT;Analytics Engineer;USD;US;100;US;M;135000;135000
2022;MI;FT;Data Engineer;GBP;GB;0;GB;M;80000;98506
2022;MI;FT;Data Engineer;GBP;GB;0;GB;M;60000;73880
2022;SE;FT;Data Analyst;USD;US;100;US;M;117000;117000
2022;SE;FT;Data Analyst;USD;US;100;US;M;99450;99450
2022;SE;FT;Data Engineer;USD;PR;100;PR;M;200000;200000
2022;SE;FT;Data Engineer;USD;PR;100;PR;M;135000;135000
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;193900;193900
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;129300;129300
2022;EN;FT;Machine Learning Engineer;GBP;GB;100;GB;S;45000;55410
2022;SE;FT;Data Analyst;GBP;GB;0;GB;M;70000;86193
2022;SE;FT;Data Analyst;GBP;GB;0;GB;M;50000;61566
2022;SE;FT;Data Analyst;USD;US;100;US;M;175000;175000
2022;SE;FT;Data Analyst;USD;US;100;US;M;130000;130000
2022;SE;FT;Data Engineer;USD;US;0;US;M;188100;188100
2022;SE;FT;Data Engineer;USD;US;0;US;M;139860;139860
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;248700;248700
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;167100;167100
2022;MI;FT;Data Analyst;INR;IN;100;IN;S;450000;5723
2022;SE;FT;Data Scientist;USD;US;0;US;M;123400;123400
2022;SE;FT;Data Scientist;USD;US;0;US;M;88100;88100
2022;MI;FT;BI Data Analyst;EUR;DE;100;DE;S;48000;50432
2022;SE;FT;Data Scientist;USD;US;0;US;M;245000;245000
2022;SE;FT;Data Scientist;USD;US;0;US;M;205000;205000
2022;SE;FT;Data Engineer;USD;US;0;US;M;141300;141300
2022;SE;FT;Data Engineer;USD;US;0;US;M;102100;102100
2022;SE;FT;Data Architect;USD;US;0;US;M;141300;141300
2022;SE;FT;Data Architect;USD;US;0;US;M;102100;102100
2022;EN;FT;Data Analyst;USD;AR;100;AR;L;50000;50000
2022;EN;FT;Data Scientist;EUR;BE;100;BE;L;80000;84053
2022;MI;FT;Lead Data Scientist;GBP;GB;50;GB;S;50000;61566
2022;SE;FT;Data Architect;USD;US;0;US;M;250000;250000
2022;SE;FT;Data Architect;USD;US;0;US;M;63000;63000
2022;SE;FT;Data Science Manager;USD;US;100;US;L;189500;189500
2022;SE;FT;Data Science Manager;USD;US;100;US;L;140100;140100
2022;SE;FT;Data Engineer;USD;US;100;US;L;177600;177600
2022;SE;FT;Data Engineer;USD;US;100;US;L;131300;131300
2022;MI;FT;Data Engineer;USD;US;0;US;M;24000;24000
2022;MI;FT;Data Engineer;USD;US;0;US;M;24000;24000
2022;SE;FT;Data Engineer;USD;US;0;US;M;250000;250000
2022;SE;FT;Data Engineer;USD;US;0;US;M;63000;63000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;L;202900;202900
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;L;131300;131300
2022;SE;FT;Data Engineer;USD;US;100;US;M;145000;145000
2022;SE;FT;Data Engineer;USD;US;100;US;M;115000;115000
2022;EN;FT;Machine Learning Engineer;USD;US;50;US;L;115000;115000
2022;MI;FT;Machine Learning Engineer;USD;US;0;US;M;193900;193900
2022;MI;FT;Machine Learning Engineer;USD;US;0;US;M;129300;129300
2022;SE;FT;Data Scientist;USD;US;100;US;L;180000;180000
2022;SE;FT;Data Scientist;USD;US;100;US;L;140000;140000
2022;MI;FT;Data Analyst;USD;US;0;US;M;216200;216200
2022;MI;FT;Data Analyst;USD;US;0;US;M;144100;144100
2022;SE;FT;Machine Learning Scientist;USD;US;0;US;M;216000;216000
2022;SE;FT;Machine Learning Scientist;USD;US;0;US;M;144000;144000
2022;EN;FT;Data Analyst;USD;US;100;US;L;150000;150000
2021;EN;FT;Machine Learning Research Engineer;INR;IN;100;IN;M;900000;12171
2022;MI;FT;Data Scientist;INR;IN;100;ID;L;4200000;53416
2022;EN;FT;Applied Data Scientist;USD;AT;50;AT;M;50000;50000
2021;SE;FT;Cloud Data Architect;USD;US;50;US;L;250000;250000
2022;EX;FT;Research Scientist;EUR;NL;0;NL;L;80000;84053
2022;MI;FT;Data Scientist;GBP;GB;100;GB;M;107000;131752
2022;SE;FT;Analytics Engineer;USD;AR;100;US;S;48000;48000
2022;EX;FT;Data Science Manager;USD;US;0;US;M;260500;260500
2022;EX;FT;Data Science Manager;USD;US;0;US;M;175100;175100
2022;SE;FT;Data Engineer;USD;US;100;US;M;210000;210000
2022;SE;FT;Data Engineer;USD;US;100;US;M;100000;100000
2022;EN;FT;Data Analyst;USD;US;100;US;S;55000;55000
2022;MI;FT;Data Analyst;USD;US;100;US;M;130000;130000
2022;SE;FT;Applied Machine Learning Scientist;EUR;FR;100;GB;L;73400;77119
2022;EN;FT;Data Scientist;EUR;BE;50;BE;S;49500;52008
2022;MI;FL;Applied Machine Learning Scientist;INR;IN;100;IN;S;2400000;30523
2022;SE;FT;Data Engineer;USD;US;0;US;M;206699;206699
2022;SE;FT;Data Engineer;USD;US;0;US;M;99100;99100
2022;MI;FT;Analytics Engineer;USD;US;0;US;M;200000;200000
2022;MI;FT;Analytics Engineer;USD;US;0;US;M;54000;54000
2022;SE;FT;Data Engineer;USD;US;0;US;M;250000;250000
2022;SE;FT;Data Engineer;USD;US;0;US;M;63000;63000
2022;SE;FT;Data Architect;USD;US;0;US;M;250000;250000
2022;SE;FT;Data Architect;USD;US;0;US;M;63000;63000
2022;SE;FT;Data Engineer;USD;US;0;US;M;250000;250000
2022;SE;FT;Data Engineer;USD;US;0;US;M;63000;63000
2022;EN;FT;Analytics Engineer;USD;US;50;US;L;130000;130000
2022;SE;FT;Data Engineer;USD;US;0;US;L;100000;100000
2022;SE;FT;Data Engineer;USD;US;0;US;L;80000;80000
2022;SE;FT;Data Scientist;USD;US;0;US;L;160000;160000
2022;SE;FT;Data Scientist;USD;US;0;US;L;100000;100000
2022;SE;FT;Data Specialist;USD;US;100;US;L;221300;221300
2022;SE;FT;Data Specialist;USD;US;100;US;L;148700;148700
2022;EN;FT;Machine Learning Engineer;USD;GB;100;GB;L;30000;30000
2022;EN;FT;Data Analyst;EUR;FR;50;FR;M;27000;28368
2022;MI;FT;Data Engineer;GBP;GB;0;GB;M;74000;91118
2022;MI;FT;Data Engineer;GBP;GB;0;GB;M;50000;61566
2022;MI;FT;Data Scientist;EUR;DE;100;DE;S;58000;60938
2022;SE;FT;Data Science Manager;USD;US;0;US;M;249260;249260
2022;SE;FT;Data Science Manager;USD;US;0;US;M;185400;185400
2022;SE;FT;Data Engineer;USD;US;100;US;M;170000;170000
2022;SE;FT;Data Engineer;USD;US;100;US;M;130000;130000
2022;MI;FT;Data Scientist;GBP;GB;50;GB;M;65000;80036
2022;SE;FT;Data Analyst;USD;US;100;US;M;128875;128875
2022;SE;FT;Data Analyst;USD;US;100;US;M;93700;93700
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;180000;180000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;100000;100000
2022;SE;FT;Data Analyst;USD;US;100;US;M;136260;136260
2022;SE;FT;Data Analyst;USD;US;100;US;M;109280;109280
2022;SE;FT;Data Scientist;USD;US;100;US;L;160000;160000
2022;SE;FT;Data Scientist;USD;US;100;US;L;92000;92000
2022;SE;FT;Data Engineer;USD;US;100;US;M;200000;200000
2022;SE;FT;Data Engineer;USD;US;100;US;M;160000;160000
2022;MI;FT;Data Engineer;GBP;GB;0;GB;M;110000;135446
2022;MI;FT;Data Engineer;GBP;GB;0;GB;M;85000;104663
2022;SE;FT;Data Analyst;USD;US;100;US;M;117000;117000
2022;SE;FT;Data Analyst;USD;US;100;US;M;99450;99450
2022;EN;FT;Data Engineer;USD;US;100;US;L;129000;129000
2022;EN;FT;Data Engineer;USD;US;100;US;L;86000;86000
2020;EN;FT;Data Engineer;INR;IN;100;IN;L;1000000;13493
2020;EN;FT;Data Engineer;INR;IN;100;IN;L;1000000;13493
2022;SE;FT;Data Scientist;USD;US;0;US;L;160000;160000
2022;SE;FT;Data Scientist;USD;US;0;US;L;119300;119300
2022;SE;FT;Business Data Analyst;USD;US;100;US;L;100000;100000
2022;MI;FT;Data Scientist;USD;TR;50;TR;M;25000;25000
2022;MI;FT;Data Analyst;SGD;SG;50;SG;M;90000;65257
2022;MI;FT;AI Scientist;USD;US;100;US;M;200000;200000
2022;EN;FT;Machine Learning Developer;USD;US;100;US;L;180000;180000
2022;MI;FT;Data Scientist;USD;US;100;US;L;153000;153000
2022;SE;FT;Data Engineer;USD;US;100;US;M;210000;210000
2022;SE;FT;Data Engineer;USD;US;100;US;M;100000;100000
2022;SE;FT;Data Analyst;USD;US;100;US;M;150075;150075
2022;SE;FT;Data Analyst;USD;US;100;US;M;110925;110925
2022;MI;FT;Machine Learning Scientist;USD;EG;100;EG;M;22800;22800
2022;SE;FT;Data Scientist;USD;US;100;US;L;160000;160000
2022;SE;FT;Data Scientist;USD;US;100;US;L;92000;92000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;L;202900;202900
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;L;131300;131300
2020;EN;FT;Data Analyst;EUR;PT;100;PT;M;20000;22809
2022;EN;FT;Data Analyst;USD;ID;0;ID;L;15000;15000
2022;SE;FT;Data Engineer;USD;US;100;US;M;175000;175000
2022;SE;FT;Data Engineer;USD;US;100;US;M;135000;135000
2022;SE;FT;Data Science Manager;AUD;AU;100;AU;L;193000;133766
2022;EN;FT;Machine Learning Engineer;USD;US;0;US;L;83000;83000
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;75000;92350
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;55000;67723
2022;SE;FT;Data Scientist;USD;US;0;US;M;186000;186000
2022;SE;FT;Data Scientist;USD;US;0;US;M;148800;148800
2022;SE;FT;Data Analyst;USD;US;0;US;M;112900;112900
2022;SE;FT;Data Analyst;USD;US;0;US;M;90320;90320
2022;SE;FT;ML Engineer;USD;US;0;US;M;240000;240000
2022;SE;FT;ML Engineer;USD;US;0;US;M;160000;160000
2022;SE;FT;Data Science Manager;USD;US;100;US;M;300000;300000
2022;SE;FT;Data Science Manager;USD;US;100;US;M;200000;200000
2022;MI;FT;Data Engineer;EUR;DE;50;DE;S;62500;65666
2022;MI;FT;AI Scientist;USD;IN;100;US;L;200000;200000
2022;MI;FT;Machine Learning Engineer;GBP;GB;0;GB;M;95000;116976
2022;MI;FT;Machine Learning Engineer;GBP;GB;0;GB;M;75000;92350
2022;MI;FT;AI Scientist;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Analyst;USD;US;100;US;M;112900;112900
2022;SE;FT;Data Analyst;USD;US;100;US;M;90320;90320
2022;SE;FT;Data Analytics Manager;USD;US;100;US;M;145000;145000
2022;SE;FT;Data Analytics Manager;USD;US;100;US;M;105400;105400
2020;EN;FT;Data Scientist;EUR;DE;0;DE;S;43200;49268
2022;MI;FT;Data Engineer;GBP;GB;0;GB;M;90000;110820
2022;MI;FT;Data Engineer;GBP;GB;0;GB;M;75000;92350
2022;SE;FT;Data Scientist;USD;US;100;US;L;215300;215300
2022;SE;FT;Data Scientist;USD;US;100;US;L;158200;158200
2022;SE;FT;Data Engineer;USD;US;100;US;L;209100;209100
2022;SE;FT;Data Engineer;USD;US;100;US;L;154600;154600
2022;SE;FT;Data Analyst;USD;US;0;US;M;115934;115934
2022;SE;FT;Data Analyst;USD;US;0;US;M;81666;81666
2022;SE;FT;Data Engineer;USD;US;100;US;M;175000;175000
2022;SE;FT;Data Engineer;USD;US;100;US;M;155000;155000
2022;MI;FT;Machine Learning Engineer;EUR;FR;100;DE;M;80000;84053
2022;SE;FT;Data Analyst;USD;US;0;US;M;164000;164000
2022;SE;FT;Data Analyst;USD;US;0;US;M;132000;132000
2022;SE;FT;Data Scientist;USD;US;100;US;M;170000;170000
2022;SE;FT;Data Scientist;USD;US;100;US;M;123000;123000
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;189650;189650
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;164996;164996
2022;MI;FT;ETL Developer;EUR;GR;0;GR;M;50000;52533
2022;MI;FT;ETL Developer;EUR;GR;0;GR;M;50000;52533
2022;EX;FT;Lead Data Engineer;CAD;CA;100;CA;S;150000;115222
2022;SE;FT;Data Engineer;USD;US;100;US;M;165400;165400
2022;SE;FT;Data Engineer;USD;US;100;US;M;132320;132320
2022;SE;FT;Data Architect;USD;US;100;US;M;208775;208775
2022;SE;FT;Data Architect;USD;US;100;US;M;147800;147800
2022;SE;FT;Data Engineer;USD;US;100;US;M;136994;136994
2022;SE;FT;Data Engineer;USD;US;100;US;M;101570;101570
2022;SE;FT;Data Analyst;USD;US;100;US;M;128875;128875
2022;SE;FT;Data Analyst;USD;US;100;US;M;93700;93700
2022;EX;FT;Head of Machine Learning;INR;IN;50;IN;L;6000000;76309
2022;EN;FT;Machine Learning Engineer;GBP;GB;100;GB;L;28500;35093
2022;SE;FT;Data Engineer;USD;US;100;US;L;183600;183600
2022;SE;FT;Data Engineer;USD;US;100;US;L;100800;100800
2022;MI;FT;Data Analyst;GBP;GB;100;GB;M;40000;49253
2022;MI;FT;Data Analyst;GBP;GB;100;GB;M;30000;36940
2022;MI;FT;Data Analyst;EUR;ES;100;ES;M;40000;42026
2022;MI;FT;Data Analyst;EUR;ES;100;ES;M;30000;31520
2022;MI;FT;Data Engineer;EUR;ES;100;ES;M;80000;84053
2022;MI;FT;Data Engineer;EUR;ES;100;ES;M;70000;73546
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;80000;98506
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;70000;86193
2022;MI;FT;Data Engineer;EUR;GR;100;GR;M;80000;84053
2022;MI;FT;Data Engineer;EUR;GR;100;GR;M;70000;73546
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;189650;189650
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;164996;164996
2022;MI;FT;Data Analyst;EUR;GR;100;GR;M;40000;42026
2022;MI;FT;Data Analyst;EUR;GR;100;GR;M;30000;31520
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;75000;92350
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;60000;73880
2022;SE;FT;Data Scientist;USD;US;0;US;L;215300;215300
2022;SE;FT;Data Scientist;USD;US;0;US;L;140400;140400
2022;MI;FT;Data Engineer;EUR;ES;100;ES;M;60000;63040
2022;MI;FT;Data Engineer;EUR;ES;100;ES;M;45000;47280
2022;SE;FT;Data Scientist;USD;US;100;US;M;260000;260000
2022;SE;FT;Data Scientist;USD;US;100;US;M;180000;180000
2022;MI;FT;Data Scientist;GBP;GB;0;GB;M;55000;67723
2022;MI;FT;Data Scientist;GBP;GB;0;GB;M;35000;43096
2022;MI;FT;Data Engineer;EUR;GR;100;GR;M;60000;63040
2022;MI;FT;Data Engineer;EUR;GR;100;GR;M;45000;47280
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;60000;73880
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;45000;55410
2021;MI;FT;Machine Learning Engineer;EUR;IT;50;IT;L;43200;51064
2022;SE;FT;Data Science Engineer;USD;AR;100;MX;L;60000;60000
2022;MI;FT;Data Engineer;USD;US;0;US;M;82900;82900
2022;MI;FT;Data Engineer;USD;US;0;US;M;63900;63900
2022;MI;FT;Machine Learning Scientist;USD;US;100;US;L;160000;160000
2022;MI;FT;Machine Learning Scientist;USD;US;100;US;L;112300;112300
2022;MI;FT;Data Science Manager;USD;US;100;US;M;241000;241000
2022;MI;FT;Data Science Manager;USD;US;100;US;M;159000;159000
2022;SE;FT;Data Scientist;USD;US;0;US;M;180000;180000
2022;SE;FT;Data Scientist;USD;US;0;US;M;80000;80000
